$STOPPOINT:ID
00753
01341
00494
01099
00628
00488
00151
00717
00995
00486
01086
01234
00605
00107
00980
00619
00733
01872
00248
00020
01388
01862
00767
00629
01222
01104
00813
00637
01357
00491
01631
00253
00582
01284
00379
00103
01184
00672
00209
01051
00655
00542
00552
00861
00596
00886
00989
00005
00426
00116
00272
01123
00346
01014
00165
00851
00764
00266
00560
00144
00649
00566
00935
00634
00885
00288
00004
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
01341;00596;5483;942
01341;00886;5483;942
01341;00989;5483;942
01341;00005;5483;942
01341;00116;5483;942
01341;00272;5483;942
01341;01123;5483;942
01341;00346;5483;942
01341;01014;5483;942
01341;00165;5483;942
01341;00851;5483;942
01341;00764;5483;942
01341;00266;5483;942
01341;00560;5483;942
01341;00144;5483;942
01341;00649;5483;942
01341;00566;5483;942
01341;00935;5483;942
01341;00634;5483;942
01341;00885;5483;942
01341;00288;5483;942
00494;00753;5483;942
00494;01341;5483;942
00494;00494;0;0
00494;01099;5483;942
00494;00628;5483;942
00494;00488;5483;942
00494;00151;5483;942
00494;00717;5483;942
00494;00995;5483;942
00494;00486;5483;942
00494;01086;5483;942
00494;01234;5483;942
00494;00605;5483;942
00494;00107;5483;942
00494;00980;5483;942
00494;00619;5483;942
00494;00733;5483;942
00494;01872;5483;942
00494;00248;5483;942
00494;00020;5483;942
00494;01388;5483;942
00494;01862;5483;942
00494;00767;5483;942
00494;00629;5483;942
00494;01222;5483;942
00494;01104;5483;942
00494;00813;5483;942
00494;00637;5483;942
00494;01357;5483;942
00494;00491;5483;942
00494;01631;5483;942
00494;00253;5483;942
00494;00582;5483;942
00494;01284;5483;942
00494;00379;5483;942
00494;00103;5483;942
00494;01184;5483;942
00494;00672;5483;942
00494;00209;5483;942
00494;01051;5483;942
00494;00655;5483;942
00494;00542;5483;942
00494;00552;5483;942
00494;00861;5483;942
00494;00596;5483;942
00494;00886;5483;942
00494;00989;5483;942
00494;00005;5483;942
00494;00426;5483;942
00494;00116;5483;942
00494;00272;5483;942
00494;01123;5483;942
00494;00346;5483;942
00494;01014;5483;942
00494;00165;5483;942
00494;00851;5483;942
00494;00764;5483;942
00494;00266;5483;942
00494;00560;5483;942
00494;00144;5483;942
00494;00649;5483;942
00494;00566;5483;942
00494;00935;5483;942
00494;00634;5483;942
00494;00885;5483;942
00494;00288;5483;942
01099;00753;5483;942
01099;01341;5483;942
01099;00494;5483;942
01099;01099;0;0
01099;00628;5483;942
01099;00488;5483;942
01099;00151;5483;942
01099;00717;5483;942
01099;00995;5483;942
01099;00486;5483;942
01099;01086;5483;942
01099;01234;5483;942
01099;00605;5483;942
01099;00107;5483;942
01099;00980;5483;942
01099;00619;5483;942
01099;00733;5483;942
01099;01872;5483;942
01099;00248;5483;942
01099;00020;5483;942
01099;01388;5483;942
01099;01862;5483;942
01099;00767;5483;942
01099;00629;5483;942
01099;01222;5483;942
01099;01104;5483;942
01099;00813;5483;942
01099;00637;5483;942
01099;01357;5483;942
01099;00491;5483;942
01099;01631;5483;942
01099;00253;5483;942
01099;00582;5483;942
01099;01284;5483;942
01099;00379;5483;942
01099;00103;5483;942
01099;01184;5483;942
01099;00672;5483;942
01099;00209;5483;942
01099;01051;5483;942
01099;00655;5483;942
01099;00542;5483;942
01099;00552;5483;942
01099;00861;5483;942
01099;00596;5483;942
01099;00886;5483;942
01099;00989;5483;942
01099;00005;5483;942
01099;00426;5483;942
01099;00116;5483;942
01099;00272;5483;942
01099;01123;5483;942
01099;00346;5483;942
01099;01014;5483;942
01099;00165;5483;942
01099;00851;5483;942
01099;00764;5483;942
01099;00266;5483;942
01099;00560;5483;942
01099;00144;5483;942
01099;00649;5483;942
01099;00566;5483;942
01099;00935;5483;942
01099;00634;5483;942
01099;00885;5483;942
01099;00288;5483;942
00628;00753;5483;942
00628;01341;5483;942
00628;00494;5483;942
00628;01099;5483;942
00628;00628;0;0
00628;00488;5483;942
00628;00151;5483;942
00628;00717;5483;942
00628;00995;5483;942
00628;00486;5483;942
00628;01086;5483;942
00628;01234;5483;942
00628;00605;5483;942
00628;00107;5483;942
00628;00980;5483;942
00628;00619;5483;942
00628;00733;5483;942
00628;01872;5483;942
00628;00248;5483;942
00628;00020;5483;942
00628;01388;5483;942
00628;01862;5483;942
00628;00767;5483;942
00628;00629;5483;942
00628;01222;5483;942
00628;01104;5483;942
00628;00813;5483;942
00628;00637;5483;942
00628;01357;5483;942
00628;00491;5483;942
00628;01631;5483;942
00628;00253;5483;942
00628;00582;5483;942
00628;01284;5483;942
00628;00379;5483;942
00628;00103;5483;942
00628;01184;5483;942
00628;00672;5483;942
00628;00209;5483;942
00628;01051;5483;942
00628;00655;5483;942
00628;00542;5483;942
00628;00552;5483;942
00628;00861;5483;942
00628;00596;5483;942
00628;00886;5483;942
00628;00989;5483;942
00628;00005;5483;942
00628;00426;5483;942
00628;00116;5483;942
00628;00272;5483;942
00628;01123;5483;942
00628;00346;5483;942
00628;01014;5483;942
00628;00165;5483;942
00628;00851;5483;942
00628;00764;5483;942
00628;00266;5483;942
00628;00560;5483;942
00628;00144;5483;942
00628;00649;5483;942
00628;00566;5483;942
00628;00935;5483;942
00628;00634;5483;942
00628;00885;5483;942
00628;00288;5483;942
00488;01341;5483;942
00488;00494;5483;942
00488;01099;5483;942
00488;00628;5483;942
00488;00488;0;0
00488;00151;5483;942
00488;00717;5483;942
00488;00995;5483;942
00488;00486;5483;942
00488;01086;5483;942
00488;01234;5483;942
00488;00605;5483;942
00488;00107;5483;942
00488;00980;5483;942
00488;00619;5483;942
00488;00733;5483;942
00488;01872;5483;942
00488;00248;5483;942
00488;00020;5483;942
00488;01388;5483;942
00488;01862;5483;942
00488;00767;5483;942
00488;00629;5483;942
00488;01222;5483;942
00488;01104;5483;942
00488;00813;5483;942
00488;00637;5483;942
00488;01357;5483;942
00488;00491;5483;942
00488;01631;5483;942
00488;00253;5483;942
00488;00582;5483;942
00488;01284;5483;942
00488;00379;5483;942
00488;00103;5483;942
00488;01184;5483;942
00488;00672;5483;942
00488;00209;5483;942
00488;01051;5483;942
00488;00655;5483;942
00488;00542;5483;942
00488;00552;5483;942
00488;00861;5483;942
00488;00596;5483;942
00488;00886;5483;942
00488;00989;5483;942
00488;00005;5483;942
00488;00426;5483;942
00488;00116;5483;942
00488;00272;5483;942
00488;01123;5483;942
00488;00346;5483;942
00488;01014;5483;942
00488;00165;5483;942
00488;00851;5483;942
00488;00764;5483;942
00488;00266;5483;942
00488;00560;5483;942
00488;00144;5483;942
00488;00649;5483;942
00488;00566;5483;942
00488;00935;5483;942
00488;00634;5483;942
00488;00885;5483;942
00488;00288;5483;942
00488;00004;5483;942
00151;00753;5483;942
00151;01341;5483;942
00151;00494;5483;942
00151;01099;5483;942
00151;00628;5483;942
00151;00488;5483;942
00151;00151;0;0
00151;00717;5483;942
00151;00995;5483;942
00151;00486;5483;942
00151;01086;5483;942
00151;01234;5483;942
00151;00605;5483;942
00151;00107;5483;942
00151;00980;5483;942
00151;00619;5483;942
00151;00733;5483;942
00151;01872;5483;942
00151;00248;5483;942
00151;00020;5483;942
00151;01388;5483;942
00151;01862;5483;942
00151;00767;5483;942
00151;00629;5483;942
00151;01222;5483;942
00151;00813;5483;942
00151;00637;5483;942
00151;01357;5483;942
00151;00491;5483;942
00151;01631;5483;942
00151;00253;5483;942
00151;00582;5483;942
00151;01284;5483;942
00151;00379;5483;942
00151;00103;5483;942
00151;01184;5483;942
00151;00672;5483;942
00151;00209;5483;942
00151;01051;5483;942
00151;00655;5483;942
00151;00542;5483;942
00151;00552;5483;942
00151;00861;5483;942
00151;00596;5483;942
00151;00886;5483;942
00151;00989;5483;942
00151;00005;5483;942
00151;00426;5483;942
00151;00116;5483;942
00151;00272;5483;942
00151;00346;5483;942
00151;01014;5483;942
00151;00165;5483;942
00151;00851;5483;942
00151;00764;5483;942
00151;00266;5483;942
00151;00560;5483;942
00151;00144;5483;942
00151;00649;5483;942
00151;00566;5483;942
00151;00935;5483;942
00151;00634;5483;942
00151;00885;5483;942
00151;00288;5483;942
00717;01341;5483;942
00717;00494;5483;942
00717;01099;5483;942
00717;00628;5483;942
00717;00488;5483;942
00717;00151;5483;942
00717;00717;0;0
00717;00995;5483;942
00717;00486;5483;942
00717;01086;5483;942
00717;01234;5483;942
00717;00605;5483;942
00717;00107;5483;942
00717;00980;5483;942
00717;00619;5483;942
00717;00733;5483;942
00717;01872;5483;942
00717;00248;5483;942
00717;00020;5483;942
00717;01388;5483;942
00717;01862;5483;942
00717;00767;5483;942
00717;00629;5483;942
00717;01222;5483;942
00717;01104;5483;942
00717;00813;5483;942
00717;00637;5483;942
00717;01357;5483;942
00717;00491;5483;942
00717;01631;5483;942
00717;00253;5483;942
00717;00582;5483;942
00717;01284;5483;942
00717;00379;5483;942
00717;00103;5483;942
00717;01184;5483;942
00717;00209;5483;942
00717;01051;5483;942
00717;00655;5483;942
00717;00542;5483;942
00717;00552;5483;942
00717;00861;5483;942
00717;00886;5483;942
00717;00989;5483;942
00717;00005;5483;942
00717;00426;5483;942
00717;00272;5483;942
00717;01123;5483;942
00717;00346;5483;942
00717;01014;5483;942
00717;00165;5483;942
00717;00851;5483;942
00717;00764;5483;942
00717;00266;5483;942
00717;00560;5483;942
00717;00144;5483;942
00717;00649;5483;942
00717;00566;5483;942
00717;00935;5483;942
00717;00634;5483;942
00717;00885;5483;942
00717;00288;5483;942
00995;00753;5483;942
00995;01341;5483;942
00995;00494;5483;942
00995;01099;5483;942
00995;00628;5483;942
00995;00488;5483;942
00995;00151;5483;942
00995;00717;5483;942
00995;00995;0;0
00995;00486;5483;942
00995;01086;5483;942
00995;01234;5483;942
00995;00605;5483;942
00995;00107;5483;942
00995;00980;5483;942
00995;00619;5483;942
00995;00733;5483;942
00995;01872;5483;942
00995;00248;5483;942
00995;00020;5483;942
00995;01388;5483;942
00995;01862;5483;942
00995;00767;5483;942
00995;00629;5483;942
00995;01222;5483;942
00995;01104;5483;942
00995;00813;5483;942
00995;00637;5483;942
00995;01357;5483;942
00995;00491;5483;942
00995;01631;5483;942
00995;00253;5483;942
00995;00582;5483;942
00995;01284;5483;942
00995;00379;5483;942
00995;00103;5483;942
00995;01184;5483;942
00995;00209;5483;942
00995;01051;5483;942
00995;00655;5483;942
00995;00542;5483;942
00995;00552;5483;942
00995;00861;5483;942
00995;00596;5483;942
00995;00886;5483;942
00995;00989;5483;942
00995;00005;5483;942
00995;00426;5483;942
00995;00116;5483;942
00995;00272;5483;942
00995;01123;5483;942
00995;00346;5483;942
00995;01014;5483;942
00995;00165;5483;942
00995;00851;5483;942
00995;00764;5483;942
00995;00266;5483;942
00995;00560;5483;942
00995;00144;5483;942
00995;00649;5483;942
00995;00566;5483;942
00995;00935;5483;942
00995;00634;5483;942
00995;00885;5483;942
00995;00288;5483;942
00486;00753;5483;942
00486;01341;5483;942
00486;00494;5483;942
00486;01099;5483;942
00486;00628;5483;942
00486;00488;5483;942
00486;00151;5483;942
00486;00717;5483;942
00486;00995;5483;942
00486;00486;0;0
00486;01086;5483;942
00486;01234;5483;942
00486;00605;5483;942
00486;00107;5483;942
00486;00980;5483;942
00486;00619;5483;942
00486;00733;5483;942
00486;01872;5483;942
00486;00248;5483;942
00486;00020;5483;942
00486;01388;5483;942
00486;01862;5483;942
00486;00767;5483;942
00486;01222;5483;942
00486;01104;5483;942
00486;00813;5483;942
00486;00637;5483;942
00486;01357;5483;942
00486;00491;5483;942
00486;01631;5483;942
00486;00253;5483;942
00486;00582;5483;942
00486;01284;5483;942
00486;00379;5483;942
00486;00103;5483;942
00486;01184;5483;942
00486;00672;5483;942
00486;00209;5483;942
00486;01051;5483;942
00486;00655;5483;942
00486;00542;5483;942
00486;00552;5483;942
00486;00861;5483;942
00486;00596;5483;942
00486;00886;5483;942
00486;00989;5483;942
00486;00005;5483;942
00486;00426;5483;942
00486;00116;5483;942
00486;00272;5483;942
00486;01123;5483;942
00486;00346;5483;942
00486;01014;5483;942
00486;00165;5483;942
00486;00851;5483;942
00486;00764;5483;942
00486;00266;5483;942
00486;00560;5483;942
00486;00144;5483;942
00486;00649;5483;942
00486;00566;5483;942
00486;00935;5483;942
00486;00634;5483;942
00486;00885;5483;942
00486;00288;5483;942
01086;00753;5483;942
01086;01341;5483;942
01086;00494;5483;942
01086;01099;5483;942
01086;00628;5483;942
01086;00488;5483;942
01086;00151;5483;942
01086;00717;5483;942
01086;00995;5483;942
01086;00486;5483;942
01086;01086;0;0
01086;01234;5483;942
01086;00605;5483;942
01086;00107;5483;942
01086;00980;5483;942
01086;00619;5483;942
01086;00733;5483;942
01086;01872;5483;942
01086;00248;5483;942
01086;00020;5483;942
01086;01388;5483;942
01086;01862;5483;942
01086;00767;5483;942
01086;00629;5483;942
01086;01222;5483;942
01086;01104;5483;942
01086;00813;5483;942
01086;00637;5483;942
01086;01357;5483;942
01086;00491;5483;942
01086;01631;5483;942
01086;00253;5483;942
01086;00582;5483;942
01086;01284;5483;942
01086;00379;5483;942
01086;00103;5483;942
01086;01184;5483;942
01086;00672;5483;942
01086;00209;5483;942
01086;01051;5483;942
01086;00655;5483;942
01086;00542;5483;942
01086;00552;5483;942
01086;00861;5483;942
01086;00596;5483;942
01086;00886;5483;942
01086;00989;5483;942
01086;00005;5483;942
01086;00426;5483;942
01086;00116;5483;942
01086;00272;5483;942
01086;00346;5483;942
01086;01014;5483;942
01086;00165;5483;942
01086;00851;5483;942
01086;00764;5483;942
01086;00266;5483;942
01086;00560;5483;942
01086;00144;5483;942
01086;00649;5483;942
01086;00566;5483;942
01086;00935;5483;942
01086;00634;5483;942
01086;00885;5483;942
01086;00288;5483;942
01086;00004;5483;942
01234;00753;5483;942
01234;01341;5483;942
01234;00494;5483;942
01234;01099;5483;942
01234;00628;5483;942
01234;00488;5483;942
01234;00151;5483;942
01234;00717;5483;942
01234;00995;5483;942
01234;00486;5483;942
01234;01086;5483;942
01234;01234;0;0
01234;00605;5483;942
01234;00107;5483;942
01234;00980;5483;942
01234;00619;5483;942
01234;00733;5483;942
01234;01872;5483;942
01234;00248;5483;942
01234;00020;5483;942
01234;01388;5483;942
01234;01862;5483;942
01234;00629;5483;942
01234;01222;5483;942
01234;01104;5483;942
01234;00813;5483;942
01234;00637;5483;942
01234;01357;5483;942
01234;00491;5483;942
01234;01631;5483;942
01234;00253;5483;942
01234;00582;5483;942
01234;01284;5483;942
01234;00379;5483;942
01234;00103;5483;942
01234;01184;5483;942
01234;00672;5483;942
01234;00209;5483;942
01234;01051;5483;942
01234;00655;5483;942
01234;00542;5483;942
01234;00552;5483;942
01234;00861;5483;942
01234;00596;5483;942
01234;00886;5483;942
01234;00989;5483;942
01234;00005;5483;942
01234;00426;5483;942
01234;00116;5483;942
01234;00272;5483;942
01234;01123;5483;942
01234;00346;5483;942
01234;01014;5483;942
01234;00165;5483;942
01234;00851;5483;942
01234;00764;5483;942
01234;00266;5483;942
01234;00560;5483;942
01234;00144;5483;942
01234;00649;5483;942
01234;00566;5483;942
01234;00935;5483;942
01234;00634;5483;942
01234;00885;5483;942
01234;00288;5483;942
00605;00753;5483;942
00605;01341;5483;942
00605;00494;5483;942
00605;01099;5483;942
00605;00628;5483;942
00605;00488;5483;942
00605;00151;5483;942
00605;00717;5483;942
00605;00995;5483;942
00605;00486;5483;942
00605;01086;5483;942
00605;01234;5483;942
00605;00605;0;0
00605;00107;5483;942
00605;00980;5483;942
00605;00619;5483;942
00605;00733;5483;942
00605;01872;5483;942
00605;00248;5483;942
00605;00020;5483;942
00605;01388;5483;942
00605;01862;5483;942
00605;00767;5483;942
00605;00629;5483;942
00605;01222;5483;942
00605;01104;5483;942
00605;00813;5483;942
00605;00637;5483;942
00605;01357;5483;942
00605;00491;5483;942
00605;01631;5483;942
00605;00253;5483;942
00605;00582;5483;942
00605;01284;5483;942
00605;00379;5483;942
00605;00103;5483;942
00605;01184;5483;942
00605;00672;5483;942
00605;00209;5483;942
00605;01051;5483;942
00605;00655;5483;942
00605;00542;5483;942
00605;00552;5483;942
00605;00861;5483;942
00605;00596;5483;942
00605;00886;5483;942
00605;00989;5483;942
00605;00005;5483;942
00605;00426;5483;942
00605;00116;5483;942
00605;00272;5483;942
00605;01123;5483;942
00605;00346;5483;942
00605;01014;5483;942
00605;00165;5483;942
00605;00851;5483;942
00605;00764;5483;942
00605;00266;5483;942
00605;00560;5483;942
00605;00144;5483;942
00605;00649;5483;942
00605;00566;5483;942
00605;00935;5483;942
00605;00634;5483;942
00605;00885;5483;942
00605;00288;5483;942
00107;00753;5483;942
00107;01341;5483;942
00107;00494;5483;942
00107;01099;5483;942
00107;00628;5483;942
00107;00488;5483;942
00107;00151;5483;942
00107;00717;5483;942
00107;00995;5483;942
00107;00486;5483;942
00107;01086;5483;942
00107;01234;5483;942
00107;00605;5483;942
00107;00107;0;0
00107;00980;5483;942
00107;00619;5483;942
00107;00733;5483;942
00107;01872;5483;942
00107;00248;5483;942
00107;00020;5483;942
00107;01388;5483;942
00107;01862;5483;942
00107;00629;5483;942
00107;01222;5483;942
00107;01104;5483;942
00107;00813;5483;942
00107;00637;5483;942
00107;01357;5483;942
00107;00491;5483;942
00107;01631;5483;942
00107;00253;5483;942
00107;00582;5483;942
00107;01284;5483;942
00107;00379;5483;942
00107;00103;5483;942
00107;01184;5483;942
00107;00672;5483;942
00107;00209;5483;942
00107;01051;5483;942
00107;00655;5483;942
00107;00542;5483;942
00107;00552;5483;942
00107;00861;5483;942
00107;00596;5483;942
00107;00886;5483;942
00107;00989;5483;942
00107;00005;5483;942
00107;00426;5483;942
00107;00116;5483;942
00107;00272;5483;942
00107;01123;5483;942
00107;00346;5483;942
00107;01014;5483;942
00107;00165;5483;942
00107;00851;5483;942
00107;00764;5483;942
00107;00266;5483;942
00107;00560;5483;942
00107;00144;5483;942
00107;00649;5483;942
00107;00566;5483;942
00107;00935;5483;942
00107;00634;5483;942
00107;00885;5483;942
00107;00288;5483;942
00107;00004;5483;942
00980;00753;5483;942
00980;01341;5483;942
00980;00494;5483;942
00980;01099;5483;942
00980;00628;5483;942
00980;00488;5483;942
00980;00151;5483;942
00980;00717;5483;942
00980;00995;5483;942
00980;00486;5483;942
00980;01086;5483;942
00980;01234;5483;942
00980;00605;5483;942
00980;00107;5483;942
00980;00980;0;0
00980;00619;5483;942
00980;00733;5483;942
00980;01872;5483;942
00980;00248;5483;942
00980;00020;5483;942
00980;01388;5483;942
00980;01862;5483;942
00980;00767;5483;942
00980;00629;5483;942
00980;01222;5483;942
00980;01104;5483;942
00980;00813;5483;942
00980;00637;5483;942
00980;01357;5483;942
00980;00491;5483;942
00980;01631;5483;942
00980;00253;5483;942
00980;00582;5483;942
00980;01284;5483;942
00980;00379;5483;942
00980;00103;5483;942
00980;01184;5483;942
00980;00672;5483;942
00980;00209;5483;942
00980;01051;5483;942
00980;00655;5483;942
00980;00542;5483;942
00980;00552;5483;942
00980;00861;5483;942
00980;00596;5483;942
00980;00886;5483;942
00980;00989;5483;942
00980;00005;5483;942
00980;00426;5483;942
00980;00116;5483;942
00980;00272;5483;942
00980;01123;5483;942
00980;00346;5483;942
00980;01014;5483;942
00980;00165;5483;942
00980;00851;5483;942
00980;00764;5483;942
00980;00266;5483;942
00980;00560;5483;942
00980;00144;5483;942
00980;00649;5483;942
00980;00566;5483;942
00980;00935;5483;942
00980;00634;5483;942
00980;00885;5483;942
00980;00288;5483;942
00619;00753;5483;942
00619;01341;5483;942
00619;00494;5483;942
00619;01099;5483;942
00619;00628;5483;942
00619;00488;5483;942
00619;00151;5483;942
00619;00717;5483;942
00619;00995;5483;942
00619;00486;5483;942
00619;01086;5483;942
00619;01234;5483;942
00619;00605;5483;942
00619;00107;5483;942
00619;00980;5483;942
00619;00619;0;0
00619;00733;5483;942
00619;01872;5483;942
00619;00248;5483;942
00619;00020;5483;942
00619;01388;5483;942
00619;01862;5483;942
00619;00767;5483;942
00619;00629;5483;942
00619;01222;5483;942
00619;01104;5483;942
00619;00813;5483;942
00619;00637;5483;942
00619;01357;5483;942
00619;00491;5483;942
00619;01631;5483;942
00619;00253;5483;942
00619;00582;5483;942
00619;01284;5483;942
00619;00379;5483;942
00619;00103;5483;942
00619;01184;5483;942
00619;00672;5483;942
00619;00209;5483;942
00619;01051;5483;942
00619;00655;5483;942
00619;00542;5483;942
00619;00552;5483;942
00619;00861;5483;942
00619;00596;5483;942
00619;00886;5483;942
00619;00989;5483;942
00619;00005;5483;942
00619;00426;5483;942
00619;00116;5483;942
00619;00272;5483;942
00619;01123;5483;942
00619;00346;5483;942
00619;01014;5483;942
00619;00165;5483;942
00619;00851;5483;942
00619;00764;5483;942
00619;00266;5483;942
00619;00560;5483;942
00619;00144;5483;942
00619;00649;5483;942
00619;00566;5483;942
00619;00935;5483;942
00619;00634;5483;942
00619;00885;5483;942
00619;00288;5483;942
00733;00753;5483;942
00733;01341;5483;942
00733;00494;5483;942
00733;01099;5483;942
00733;00628;5483;942
00733;00488;5483;942
00733;00151;5483;942
00733;00717;5483;942
00733;00995;5483;942
00733;00486;5483;942
00733;01086;5483;942
00733;01234;5483;942
