$STOPPOINT:ID
01099
01222
00491
00717
00582
00619
00861
00552
00272
01631
00107
01872
00253
00629
01104
01234
00649
00851
01184
00596
00005
00753
00165
00733
00672
01284
00209
00379
00767
01086
00886
00494
00542
00764
00605
00935
00995
00151
00266
00628
00560
00566
01388
00885
00426
01014
00103
00004
00989
01341
00637
00020
00980
00144
00813
01123
00116
00655
00634
00488
01051
00288
00486
01862
00248
00346
01357
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
02949374;01284;01862;000:14:27:00;000:15:07:00;12000
02949795;01862;01284;000:14:29:00;000:15:08:00;11700
02949866;01284;01862;000:14:37:00;000:15:17:00;12000
02949770;01862;01284;000:14:39:00;000:15:18:00;11700
02949856;01284;01862;000:14:47:00;000:15:27:00;12000
02949531;01862;01284;000:14:49:00;000:15:28:00;11700
02949837;01284;01862;000:14:57:00;000:15:37:00;12000
02949506;01862;01284;000:14:59:00;000:15:38:00;11700
02949812;01284;01862;000:15:07:00;000:15:47:00;12000
02949443;01862;01284;000:15:09:00;000:15:48:00;11700
02949794;01284;01862;000:15:17:00;000:15:57:00;12000
02949371;01862;01284;000:15:19:00;000:15:58:00;11700
02949769;01284;01862;000:15:27:00;000:16:07:00;12000
02949865;01862;01284;000:15:29:00;000:16:08:00;11700
02949530;01284;01862;000:15:37:00;000:16:17:00;12000
02949855;01862;01284;000:15:39:00;000:16:18:00;11700
02949503;01284;01862;000:15:47:00;000:16:27:00;12000
02949836;01862;01284;000:15:49:00;000:16:28:00;11700
02949442;01284;01862;000:15:57:00;000:16:37:00;12000
02949811;01862;01284;000:15:59:00;000:16:38:00;11700
02949365;01284;01862;000:16:07:00;000:16:47:00;12000
02949793;01862;01284;000:16:09:00;000:16:48:00;11700
02949864;01284;01862;000:16:17:00;000:16:57:00;12000
02949768;01862;01284;000:16:19:00;000:16:58:00;11700
02949854;01284;01862;000:16:27:00;000:17:07:00;12000
02949529;01862;01284;000:16:29:00;000:17:08:00;11700
02949835;01284;01862;000:16:37:00;000:17:17:00;12000
02949502;01862;01284;000:16:39:00;000:17:18:00;11700
02949810;01284;01862;000:16:47:00;000:17:27:00;12000
02949439;01862;01284;000:16:49:00;000:17:28:00;11700
02949792;01284;01862;000:16:57:00;000:17:37:00;12000
02949362;01862;01284;000:16:59:00;000:17:38:00;11700
02949767;01284;01862;000:17:07:00;000:17:47:00;12000
02949863;01862;01284;000:17:09:00;000:17:48:00;11700
02949528;01284;01862;000:17:17:00;000:17:57:00;12000
02949853;01862;01284;000:17:19:00;000:17:58:00;11700
02949500;01284;01862;000:17:27:00;000:18:07:00;12000
02949834;01862;01284;000:17:29:00;000:18:08:00;11700
02949436;01284;01862;000:17:37:00;000:18:17:00;12000
02949809;01862;01284;000:17:39:00;000:18:18:00;11700
02949359;01284;01862;000:17:47:00;000:18:27:00;12000
02949791;01862;01284;000:17:49:00;000:18:28:00;11700
02949862;01284;01862;000:17:57:00;000:18:37:00;12000
02949766;01862;01284;000:17:59:00;000:18:38:00;11700
02949852;01284;01862;000:18:07:00;000:18:47:00;12000
02949527;01862;01284;000:18:09:00;000:18:48:00;11700
02949833;01284;01862;000:18:17:00;000:18:57:00;12000
02949499;01862;01284;000:18:19:00;000:18:58:00;11700
02949808;01284;01862;000:18:27:00;000:19:07:00;12000
02949433;01862;01284;000:18:29:00;000:19:08:00;11700
02949790;01284;01862;000:18:37:00;000:19:17:00;12000
02949356;01862;01284;000:18:39:00;000:19:18:00;11700
02949765;01284;01862;000:18:47:00;000:19:27:00;12000
02949861;01862;01284;000:18:49:00;000:19:28:00;11700
02949526;01284;01862;000:18:57:00;000:19:37:00;12000
02949851;01862;01284;000:18:59:00;000:19:38:00;11700
02949498;01284;01862;000:19:07:00;000:19:47:00;12000
02949832;01862;01284;000:19:09:00;000:19:48:00;11700
02949430;01284;01862;000:19:17:00;000:19:57:00;12000
02949807;01862;01284;000:19:19:00;000:19:58:00;11700
02949353;01284;01862;000:19:27:00;000:20:07:00;12000
02949789;01862;01284;000:19:29:00;000:20:08:00;11700
02949860;01284;01862;000:19:37:00;000:20:17:00;12000
02949764;01862;01284;000:19:39:00;000:20:18:00;11700
02949850;01284;01862;000:19:47:00;000:20:27:00;12000
02949525;01862;01284;000:19:49:00;000:20:28:00;11700
02949831;01284;01862;000:19:57:00;000:20:37:00;12000
02949497;01862;01284;000:19:59:00;000:20:38:00;11700
02949427;01862;01284;000:20:09:00;000:20:48:00;11700
02949350;01862;01284;000:20:19:00;000:20:58:00;11700
02949788;01284;01862;000:20:19:00;000:20:59:00;12000
02949859;01862;00144;000:20:29:00;000:20:46:00;5100
02949524;01284;01862;000:20:39:00;000:21:10:00;9300
02949830;01862;01284;000:20:44:00;000:21:15:00;9300
02949424;01284;01862;000:20:59:00;000:21:30:00;9300
02949787;01862;01284;000:21:04:00;000:21:35:00;9300
02949829;01284;01862;000:21:19:00;000:21:50:00;9300
02949523;01862;01284;000:21:24:00;000:21:55:00;9300
02949786;01284;01862;000:21:39:00;000:22:10:00;9300
02949421;01862;01284;000:21:44:00;000:22:15:00;9300
02949522;01284;01862;000:21:59:00;000:22:30:00;9300
02949828;01862;01284;000:22:04:00;000:22:35:00;9300
02949418;01284;01862;000:22:19:00;000:22:50:00;9300
02949785;01862;01284;000:22:24:00;000:22:55:00;9300
02949827;01284;01862;000:22:39:00;000:23:10:00;9300
02949521;01862;01284;000:22:44:00;000:23:15:00;9300
02949784;01284;01862;000:22:59:00;000:23:30:00;9300
02949415;01862;01284;000:23:04:00;000:23:35:00;9300
02949520;01284;01862;000:23:19:00;000:23:50:00;9300
02949826;01862;01284;000:23:24:00;000:23:55:00;9300
02949412;01284;01862;000:23:39:00;001:00:10:00;9300
02949783;01862;01284;000:23:44:00;001:00:15:00;9300
02949825;01284;01862;000:23:59:00;001:00:30:00;9300
02949519;01862;01284;001:00:04:00;001:00:35:00;9300
02949782;01284;01862;001:00:19:00;001:00:50:00;9300
02949409;01862;01284;001:00:24:00;001:00:55:00;9300
02949518;01284;01862;001:00:39:00;001:01:10:00;9300
02949824;01862;01284;001:00:44:00;001:01:15:00;9300
02949406;01284;01862;001:00:59:00;001:01:30:00;9300
02949781;01862;01284;001:01:04:00;001:01:35:00;9300
02949823;01284;00764;001:01:19:00;001:01:42:00;6900
03015307;00637;01234;000:04:48:00;000:05:21:00;9900
03015214;00767;00637;000:05:02:00;000:05:18:00;4800
03015146;01234;00637;000:05:05:00;000:05:39:00;10200
03014870;00637;01234;000:05:08:00;000:05:41:00;9900
03015306;01234;00637;000:05:25:00;000:05:59:00;10200
03015213;00637;01234;000:05:28:00;000:06:01:00;9900
03015191;00637;01234;000:05:38:00;000:06:11:00;9900
03014865;01234;00637;000:05:45:00;000:06:19:00;10200
03015145;00637;01234;000:05:48:00;000:06:21:00;9900
03014752;01234;00637;000:05:55:00;000:06:29:00;10200
03015075;00637;01234;000:05:58:00;000:06:31:00;9900
03015212;01234;00637;000:06:05:00;000:06:39:00;10200
03015305;00637;01234;000:06:08:00;000:06:41:00;9900
03015190;01234;00637;000:06:15:00;000:06:49:00;10200
03015279;00637;01234;000:06:18:00;000:06:51:00;9900
03014815;00637;00767;000:06:23:00;000:06:42:00;5700
03015144;01234;00637;000:06:25:00;000:06:59:00;10200
03014989;00767;00637;000:06:28:00;000:06:44:00;4800
03015254;00637;01234;000:06:28:00;000:07:01:00;9900
03014739;00637;00767;000:06:33:00;000:06:52:00;5700
03015074;01234;00637;000:06:35:00;000:07:09:00;10200
03014952;00767;00637;000:06:38:00;000:06:54:00;4800
03015234;00637;01234;000:06:38:00;000:07:11:00;9900
03015211;00637;00767;000:06:43:00;000:07:02:00;5700
03015304;01234;00637;000:06:45:00;000:07:19:00;10200
03014811;00767;00637;000:06:48:00;000:07:04:00;4800
03014987;00637;01234;000:06:48:00;000:07:21:00;9900
03015189;00637;00767;000:06:53:00;000:07:12:00;5700
03015278;01234;00637;000:06:55:00;000:07:29:00;10200
03014729;00767;00637;000:06:58:00;000:07:14:00;4800
03014950;00637;01234;000:06:58:00;000:07:31:00;9900
03015143;00637;00767;000:07:03:00;000:07:22:00;5700
03014664;00107;00767;000:07:04:00;000:07:18:00;4200
03015253;01234;00637;000:07:05:00;000:07:39:00;10200
03015309;00637;00767;000:07:05:00;000:07:24:00;5700
03014810;00637;01234;000:07:08:00;000:07:41:00;9900
03015210;00767;00637;000:07:08:00;000:07:24:00;4800
03015308;00637;00767;000:07:10:00;000:07:29:00;5700
03015073;00637;00767;000:07:13:00;000:07:32:00;5700
03015233;01234;00637;000:07:15:00;000:07:49:00;10200
03014725;00637;01234;000:07:18:00;000:07:51:00;9900
03015188;00767;00637;000:07:18:00;000:07:34:00;4800
03015303;00637;00767;000:07:23:00;000:07:42:00;5700
03014985;01234;00637;000:07:25:00;000:07:59:00;10200
03015142;00767;00637;000:07:28:00;000:07:44:00;4800
03015209;00637;01234;000:07:28:00;000:08:01:00;9900
03015311;00767;01234;000:07:31:00;000:07:45:00;4200
03015277;00637;00767;000:07:33:00;000:07:52:00;5700
03014948;01234;00637;000:07:35:00;000:08:09:00;10200
03015072;00767;00637;000:07:38:00;000:07:54:00;4800
03015187;00637;01234;000:07:38:00;000:08:11:00;9900
03015252;00637;00767;000:07:43:00;000:08:02:00;5700
03014807;01234;00637;000:07:45:00;000:08:19:00;10200
03015141;00637;01234;000:07:48:00;000:08:21:00;9900
03015302;00767;00637;000:07:48:00;000:08:04:00;4800
03015232;00637;00767;000:07:53:00;000:08:12:00;5700
03014722;01234;00637;000:07:55:00;000:08:29:00;10200
03015071;00637;01234;000:07:58:00;000:08:31:00;9900
03015276;00767;00637;000:07:58:00;000:08:14:00;4800
03014984;00637;00767;000:08:03:00;000:08:22:00;5700
03015208;01234;00637;000:08:05:00;000:08:39:00;10200
03015251;00767;00637;000:08:08:00;000:08:24:00;4800
03015301;00637;01234;000:08:08:00;000:08:41:00;9900
03014947;00637;00767;000:08:13:00;000:08:32:00;5700
03015186;01234;00637;000:08:15:00;000:08:49:00;10200
03015231;00767;00637;000:08:18:00;000:08:34:00;4800
03015275;00637;01234;000:08:18:00;000:08:51:00;9900
03014805;00637;00767;000:08:23:00;000:08:42:00;5700
03015140;01234;00637;000:08:25:00;000:08:59:00;10200
03015250;00637;01234;000:08:28:00;000:09:01:00;9900
03014714;00637;00767;000:08:33:00;000:08:52:00;5700
03015070;01234;00637;000:08:35:00;000:09:09:00;10200
03015230;00637;01234;000:08:38:00;000:09:11:00;9900
03015300;01234;00637;000:08:45:00;000:09:19:00;10200
03015207;00637;01234;000:08:48:00;000:09:21:00;9900
03015274;01234;00637;000:08:55:00;000:09:29:00;10200
03015185;00637;01234;000:08:58:00;000:09:31:00;9900
03015249;01234;00637;000:09:05:00;000:09:39:00;10200
03015137;00637;01234;000:09:08:00;000:09:41:00;9900
03015229;01234;00637;000:09:15:00;000:09:49:00;10200
03015069;00637;01234;000:09:18:00;000:09:51:00;9900
03015206;01234;00637;000:09:25:00;000:09:59:00;10200
03015299;00637;01234;000:09:28:00;000:10:01:00;9900
03015184;01234;00637;000:09:35:00;000:10:09:00;10200
03015273;00637;01234;000:09:38:00;000:10:11:00;9900
03015136;01234;00637;000:09:45:00;000:10:19:00;10200
03015248;00637;01234;000:09:48:00;000:10:21:00;9900
03015068;01234;00637;000:09:55:00;000:10:29:00;10200
03015228;00637;01234;000:09:58:00;000:10:31:00;9900
03015298;01234;00637;000:10:05:00;000:10:39:00;10200
03015205;00637;01234;000:10:08:00;000:10:41:00;9900
03015272;01234;00637;000:10:15:00;000:10:49:00;10200
03015183;00637;01234;000:10:18:00;000:10:51:00;9900
03015247;01234;00637;000:10:25:00;000:10:59:00;10200
03015135;00637;01234;000:10:28:00;000:11:01:00;9900
03015227;01234;00637;000:10:35:00;000:11:09:00;10200
03015067;00637;01234;000:10:38:00;000:11:11:00;9900
03015204;01234;00637;000:10:45:00;000:11:19:00;10200
03015297;00637;01234;000:10:48:00;000:11:21:00;9900
03015182;01234;00637;000:10:55:00;000:11:29:00;10200
03015271;00637;01234;000:10:58:00;000:11:31:00;9900
03015120;01234;00637;000:11:05:00;000:11:39:00;10200
03015246;00637;01234;000:11:08:00;000:11:41:00;9900
03015066;01234;00637;000:11:15:00;000:11:49:00;10200
03015226;00637;01234;000:11:18:00;000:11:51:00;9900
03015296;01234;00637;000:11:25:00;000:11:59:00;10200
03015203;00637;01234;000:11:28:00;000:12:01:00;9900
03015270;01234;00637;000:11:35:00;000:12:09:00;10200
03015181;00637;01234;000:11:38:00;000:12:11:00;9900
03015245;01234;00637;000:11:45:00;000:12:19:00;10200
03015116;00637;01234;000:11:48:00;000:12:21:00;9900
03015225;01234;00637;000:11:55:00;000:12:29:00;10200
03015065;00637;01234;000:11:58:00;000:12:31:00;9900
03015202;01234;00637;000:12:05:00;000:12:39:00;10200
03015295;00637;01234;000:12:08:00;000:12:41:00;9900
03015180;01234;00637;000:12:15:00;000:12:49:00;10200
03015269;00637;01234;000:12:18:00;000:12:51:00;9900
03015114;01234;00637;000:12:25:00;000:12:59:00;10200
03015244;00637;01234;000:12:28:00;000:13:01:00;9900
03015057;01234;00637;000:12:35:00;000:13:09:00;10200
03015224;00637;01234;000:12:38:00;000:13:11:00;9900
03015294;01234;00637;000:12:45:00;000:13:19:00;10200
03015201;00637;01234;000:12:48:00;000:13:21:00;9900
03015268;01234;00637;000:12:55:00;000:13:29:00;10200
03014983;00767;00637;000:12:58:00;000:13:14:00;4800
03015179;00637;01234;000:12:58:00;000:13:31:00;9900
03015243;01234;00637;000:13:05:00;000:13:39:00;10200
03015310;00209;00767;000:13:05:00;000:13:14:00;2700
03014933;00767;00637;000:13:08:00;000:13:24:00;4800
03015113;00637;01234;000:13:08:00;000:13:41:00;9900
03015053;00637;00767;000:13:13:00;000:13:32:00;5700
03015223;01234;00637;000:13:15:00;000:13:49:00;10200
03014804;00767;00637;000:13:18:00;000:13:34:00;4800
03014979;00637;01234;000:13:18:00;000:13:51:00;9900
03015293;00637;00767;000:13:23:00;000:13:42:00;5700
03015200;01234;00637;000:13:25:00;000:13:59:00;10200
03014706;00767;00637;000:13:28:00;000:13:44:00;4800
03014916;00637;01234;000:13:28:00;000:14:01:00;9900
03015267;00637;00767;000:13:33:00;000:13:52:00;5700
03015178;01234;00637;000:13:35:00;000:14:09:00;10200
03014803;00637;01234;000:13:38:00;000:14:11:00;9900
03015050;00767;00637;000:13:38:00;000:13:54:00;4800
03015242;00637;00767;000:13:43:00;000:14:02:00;5700
03015112;01234;00637;000:13:45:00;000:14:19:00;10200
03014701;00637;01234;000:13:48:00;000:14:21:00;9900
03015292;00767;00637;000:13:48:00;000:14:04:00;4800
03015222;00637;00767;000:13:53:00;000:14:12:00;5700
03014978;01234;00637;000:13:55:00;000:14:29:00;10200
03015049;00637;01234;000:13:58:00;000:14:31:00;9900
03015266;00767;00637;000:13:58:00;000:14:14:00;4800
03015199;00637;00767;000:14:03:00;000:14:22:00;5700
03014914;01234;00637;000:14:05:00;000:14:39:00;10200
03015241;00767;00637;000:14:08:00;000:14:24:00;4800
03015291;00637;01234;000:14:08:00;000:14:41:00;9900
03015165;00637;00767;000:14:13:00;000:14:32:00;5700
03014802;01234;00637;000:14:15:00;000:14:49:00;10200
03015221;00767;00637;000:14:18:00;000:14:34:00;4800
03015265;00637;01234;000:14:18:00;000:14:51:00;9900
03015108;00637;00767;000:14:23:00;000:14:42:00;5700
03014699;01234;00637;000:14:25:00;000:14:59:00;10200
03015198;00767;00637;000:14:28:00;000:14:44:00;4800
03015240;00637;01234;000:14:28:00;000:15:01:00;9900
03014976;00637;00767;000:14:33:00;000:14:52:00;5700
03015047;01234;00637;000:14:35:00;000:15:09:00;10200
03015164;00767;00637;000:14:38:00;000:14:54:00;4800
03015220;00637;01234;000:14:38:00;000:15:11:00;9900
03014899;00637;00767;000:14:43:00;000:15:02:00;5700
03015290;01234;00637;000:14:45:00;000:15:19:00;10200
03015104;00767;00637;000:14:48:00;000:15:04:00;4800
03015197;00637;01234;000:14:48:00;000:15:21:00;9900
03014801;00637;00767;000:14:53:00;000:15:12:00;5700
03015264;01234;00637;000:14:55:00;000:15:29:00;10200
03014975;00767;00637;000:14:58:00;000:15:14:00;4800
03015163;00637;01234;000:14:58:00;000:15:31:00;9900
03014695;00637;00767;000:15:03:00;000:15:22:00;5700
03015239;01234;00637;000:15:05:00;000:15:39:00;10200
03014898;00767;00637;000:15:08:00;000:15:24:00;4800
03015096;00637;01234;000:15:08:00;000:15:41:00;9900
03015045;00637;00767;000:15:13:00;000:15:32:00;5700
03015219;01234;00637;000:15:15:00;000:15:49:00;10200
03014800;00767;00637;000:15:18:00;000:15:34:00;4800
03014969;00637;01234;000:15:18:00;000:15:51:00;9900
03015289;00637;00767;000:15:23:00;000:15:42:00;5700
03015196;01234;00637;000:15:25:00;000:15:59:00;10200
03014694;00767;00637;000:15:28:00;000:15:44:00;4800
03014897;00637;01234;000:15:28:00;000:16:01:00;9900
03015263;00637;00767;000:15:33:00;000:15:52:00;5700
03015151;01234;00637;000:15:35:00;000:16:09:00;10200
03014799;00637;01234;000:15:38:00;000:16:11:00;9900
03015041;00767;00637;000:15:38:00;000:15:54:00;4800
03015238;00637;00767;000:15:43:00;000:16:02:00;5700
03015091;01234;00637;000:15:45:00;000:16:19:00;10200
03014693;00637;01234;000:15:48:00;000:16:21:00;9900
03015288;00767;00637;000:15:48:00;000:16:04:00;4800
03015218;00637;00767;000:15:53:00;000:16:12:00;5700
03014968;01234;00637;000:15:55:00;000:16:29:00;10200
03015039;00637;01234;000:15:58:00;000:16:31:00;9900
03015262;00767;00637;000:15:58:00;000:16:14:00;4800
03015195;00637;00767;000:16:03:00;000:16:22:00;5700
03014896;01234;00637;000:16:05:00;000:16:39:00;10200
03015237;00767;00637;000:16:08:00;000:16:24:00;4800
03015287;00637;01234;000:16:08:00;000:16:41:00;9900
03015150;00637;00767;000:16:13:00;000:16:32:00;5700
03014798;01234;00637;000:16:15:00;000:16:49:00;10200
03015217;00767;00637;000:16:18:00;000:16:34:00;4800
03015261;00637;01234;000:16:18:00;000:16:51:00;9900
03015090;00637;00767;000:16:23:00;000:16:42:00;5700
03014691;01234;00637;000:16:25:00;000:16:59:00;10200
03015194;00767;00637;000:16:28:00;000:16:44:00;4800
03015236;00637;01234;000:16:28:00;000:17:01:00;9900
03014967;00637;00767;000:16:33:00;000:16:52:00;5700
03015038;01234;00637;000:16:35:00;000:17:09:00;10200
03015149;00767;00637;000:16:38:00;000:16:54:00;4800
03015216;00637;01234;000:16:38:00;000:17:11:00;9900
03014895;00637;00767;000:16:43:00;000:17:02:00;5700
03015286;01234;00637;000:16:45:00;000:17:19:00;10200
03015089;00767;00637;000:16:48:00;000:17:04:00;4800
03015193;00637;01234;000:16:48:00;000:17:21:00;9900
03014797;00637;00767;000:16:53:00;000:17:12:00;5700
03015260;01234;00637;000:16:55:00;000:17:29:00;10200
03014964;00767;00637;000:16:58:00;000:17:14:00;4800
03015148;00637;01234;000:16:58:00;000:17:31:00;9900
03014685;00637;00767;000:17:03:00;000:17:22:00;5700
03015235;01234;00637;000:17:05:00;000:17:39:00;10200
03014894;00767;00637;000:17:08:00;000:17:24:00;4800
03015088;00637;01234;000:17:08:00;000:17:41:00;9900
03015037;00637;00767;000:17:13:00;000:17:32:00;5700
03015215;01234;00637;000:17:15:00;000:17:49:00;10200
03014796;00767;00637;000:17:18:00;000:17:34:00;4800
03014963;00637;01234;000:17:18:00;000:17:51:00;9900
03015285;00637;00767;000:17:23:00;000:17:42:00;5700
03015192;01234;00637;000:17:25:00;000:17:59:00;10200
03014682;00767;00637;000:17:28:00;000:17:44:00;4800
03014888;00637;01234;000:17:28:00;000:18:01:00;9900
03015259;00637;00767;000:17:33:00;000:17:52:00;5700
03015147;01234;00637;000:17:35:00;000:18:09:00;10200
03014794;00637;01234;000:17:38:00;000:18:11:00;9900
03015034;00767;00637;000:17:38:00;000:17:54:00;4800
03015087;01234;00637;000:17:45:00;000:18:19:00;10200
03014681;00637;01234;000:17:48:00;000:18:21:00;9900
03015284;00767;00637;000:17:48:00;000:18:04:00;4800
03014962;01234;00637;000:17:55:00;000:18:29:00;10200
03015030;00637;01234;000:17:58:00;000:18:31:00;9900
03015258;00767;00637;000:17:58:00;000:18:14:00;4800
03014887;01234;00637;000:18:05:00;000:18:39:00;10200
03015283;00637;01234;000:18:08:00;000:18:41:00;9900
03014793;01234;00637;000:18:15:00;000:18:49:00;10200
03015257;00637;01234;000:18:18:00;000:18:51:00;9900
03014677;01234;00637;000:18:25:00;000:18:59:00;10200
03015086;00637;01234;000:18:28:00;000:19:01:00;9900
03015020;01234;00637;000:18:35:00;000:19:09:00;10200
03014959;00637;01234;000:18:38:00;000:19:11:00;9900
03015282;01234;00637;000:18:45:00;000:19:19:00;10200
03014886;00637;01234;000:18:48:00;000:19:21:00;9900
03015256;01234;00637;000:18:55:00;000:19:29:00;10200
03014792;00637;01234;000:18:58:00;000:19:31:00;9900
03015085;01234;00637;000:19:05:00;000:19:39:00;10200
03014670;00637;01234;000:19:08:00;000:19:41:00;9900
03014958;01234;00637;000:19:15:00;000:19:49:00;10200
03015016;00637;01234;000:19:18:00;000:19:51:00;9900
03014885;01234;00637;000:19:25:00;000:19:59:00;10200
03015281;00637;01234;000:19:28:00;000:20:01:00;9900
03014790;01234;00637;000:19:35:00;000:20:09:00;10200
03015255;00637;01234;000:19:38:00;000:20:11:00;9900
03014668;01234;00637;000:19:45:00;000:20:19:00;10200
03015084;00637;01234;000:19:48:00;000:20:21:00;9900
03015015;01234;00637;000:19:55:00;000:20:29:00;10200
03014953;00637;01234;000:19:58:00;000:20:31:00;9900
03015280;01234;00637;000:20:05:00;000:20:39:00;10200
03014884;00637;01234;000:20:08:00;000:20:41:00;9900
03014789;00637;01234;000:20:21:00;000:20:50:00;8700
03015083;01234;00637;000:20:25:00;000:20:54:00;8700
03015014;00637;01234;000:20:41:00;000:21:10:00;8700
03014883;01234;00637;000:20:45:00;000:21:14:00;8700
03015082;00637;01234;000:21:01:00;000:21:30:00;8700
03014788;01234;00637;000:21:05:00;000:21:34:00;8700
03014881;00637;01234;000:21:21:00;000:21:50:00;8700
03015013;01234;00637;000:21:25:00;000:21:54:00;8700
03014778;00637;01234;000:21:41:00;000:22:10:00;8700
03015081;01234;00637;000:21:45:00;000:22:14:00;8700
03015012;00637;01234;000:22:01:00;000:22:30:00;8700
03014880;01234;00637;000:22:05:00;000:22:34:00;8700
